Record Length,Analog:7000
Sample Interval,CH:0.0000000010000
Vertical Units,CH1:V CH3:V,,,
Vertical Scale,CH1:+1.000000E+00 CH3:+1.000000E+00,,,
Vertical Offset,CH1:+2.000000E-01 CH3:-3.500000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,0.5000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ3R3911,,,
Software Version,8.1.6.1.33,,,
Source,CH1,CH3
+1.971000E-06,+3.240000E+00,+3.300000E+00
+1.972000E-06,+3.280000E+00,+3.300000E+00
+1.973000E-06,+3.280000E+00,+3.300000E+00
+1.974000E-06,+3.280000E+00,+3.300000E+00
+1.975000E-06,+3.280000E+00,+3.340000E+00
+1.976000E-06,+3.280000E+00,+3.300000E+00
+1.977000E-06,+3.280000E+00,+3.300000E+00
+1.978000E-06,+3.280000E+00,+3.300000E+00
+1.979000E-06,+3.280000E+00,+3.300000E+00
+1.980000E-06,+3.240000E+00,+3.300000E+00
+1.981000E-06,+3.240000E+00,+3.300000E+00
+1.982000E-06,+3.240000E+00,+3.300000E+00
+1.983000E-06,+3.280000E+00,+3.300000E+00
+1.984000E-06,+3.280000E+00,+3.340000E+00
+1.985000E-06,+3.280000E+00,+3.300000E+00
+1.986000E-06,+3.280000E+00,+3.300000E+00
+1.987000E-06,+3.280000E+00,+3.300000E+00
+1.988000E-06,+3.240000E+00,+3.300000E+00
+1.989000E-06,+3.280000E+00,+3.340000E+00
+1.990000E-06,+3.240000E+00,+3.300000E+00
+1.991000E-06,+3.240000E+00,+3.260000E+00
+1.992000E-06,+3.240000E+00,+3.260000E+00
+1.993000E-06,+3.240000E+00,+3.260000E+00
+1.994000E-06,+3.240000E+00,+3.260000E+00
+1.995000E-06,+3.200000E+00,+3.260000E+00
+1.996000E-06,+3.200000E+00,+3.260000E+00
+1.997000E-06,+3.160000E+00,+3.260000E+00
+1.998000E-06,+3.200000E+00,+3.260000E+00
+1.999000E-06,+3.200000E+00,+3.260000E+00
+2.000000E-06,+3.160000E+00,+3.260000E+00
+2.001000E-06,+3.200000E+00,+3.260000E+00
+2.002000E-06,+3.200000E+00,+3.260000E+00
+2.003000E-06,+3.200000E+00,+3.260000E+00
+2.004000E-06,+3.200000E+00,+3.260000E+00
+2.005000E-06,+3.200000E+00,+3.260000E+00
+2.006000E-06,+3.200000E+00,+3.260000E+00
+2.007000E-06,+3.240000E+00,+3.260000E+00
+2.008000E-06,+3.200000E+00,+3.260000E+00
+2.009000E-06,+3.240000E+00,+3.260000E+00
+2.010000E-06,+3.200000E+00,+3.260000E+00
+2.011000E-06,+3.240000E+00,+3.260000E+00
+2.012000E-06,+3.240000E+00,+3.260000E+00
+2.013000E-06,+3.240000E+00,+3.260000E+00
+2.014000E-06,+3.200000E+00,+3.260000E+00
+2.015000E-06,+3.200000E+00,+3.260000E+00
+2.016000E-06,+3.240000E+00,+3.300000E+00
+2.017000E-06,+3.240000E+00,+3.260000E+00
+2.018000E-06,+3.240000E+00,+3.260000E+00
+2.019000E-06,+3.240000E+00,+3.260000E+00
+2.020000E-06,+3.240000E+00,+3.260000E+00
+2.021000E-06,+3.200000E+00,+3.300000E+00
+2.022000E-06,+3.240000E+00,+3.300000E+00
+2.023000E-06,+3.200000E+00,+3.300000E+00
+2.024000E-06,+3.120000E+00,+3.340000E+00
+2.025000E-06,+3.080000E+00,+3.260000E+00
+2.026000E-06,+3.000000E+00,+3.260000E+00
+2.027000E-06,+2.960000E+00,+3.220000E+00
+2.028000E-06,+2.960000E+00,+3.220000E+00
+2.029000E-06,+3.000000E+00,+3.260000E+00
+2.030000E-06,+3.000000E+00,+3.220000E+00
+2.031000E-06,+3.000000E+00,+3.260000E+00
+2.032000E-06,+3.000000E+00,+3.300000E+00
+2.033000E-06,+2.960000E+00,+3.300000E+00
+2.034000E-06,+2.880000E+00,+3.300000E+00
+2.035000E-06,+2.840000E+00,+3.300000E+00
+2.036000E-06,+2.760000E+00,+3.260000E+00
+2.037000E-06,+2.680000E+00,+3.260000E+00
+2.038000E-06,+2.600000E+00,+3.260000E+00
+2.039000E-06,+2.560000E+00,+3.260000E+00
+2.040000E-06,+2.480000E+00,+3.220000E+00
+2.041000E-06,+2.440000E+00,+3.220000E+00
+2.042000E-06,+2.400000E+00,+3.220000E+00
+2.043000E-06,+2.320000E+00,+3.220000E+00
+2.044000E-06,+2.280000E+00,+3.260000E+00
+2.045000E-06,+2.240000E+00,+3.260000E+00
+2.046000E-06,+2.160000E+00,+3.260000E+00
+2.047000E-06,+2.080000E+00,+3.260000E+00
+2.048000E-06,+2.000000E+00,+3.260000E+00
+2.049000E-06,+1.960000E+00,+3.260000E+00
+2.050000E-06,+1.920000E+00,+3.260000E+00
+2.051000E-06,+1.800000E+00,+3.260000E+00
+2.052000E-06,+1.760000E+00,+3.260000E+00
+2.053000E-06,+1.640000E+00,+3.260000E+00
+2.054000E-06,+1.640000E+00,+3.260000E+00
+2.055000E-06,+1.600000E+00,+3.220000E+00
+2.056000E-06,+1.520000E+00,+3.220000E+00
+2.057000E-06,+1.440000E+00,+3.220000E+00
+2.058000E-06,+1.360000E+00,+3.220000E+00
+2.059000E-06,+1.320000E+00,+3.220000E+00
+2.060000E-06,+1.240000E+00,+3.220000E+00
+2.061000E-06,+1.200000E+00,+3.220000E+00
+2.062000E-06,+1.160000E+00,+3.220000E+00
+2.063000E-06,+1.120000E+00,+3.220000E+00
+2.064000E-06,+1.080000E+00,+3.220000E+00
+2.065000E-06,+9.999999E-01,+3.220000E+00
+2.066000E-06,+9.200000E-01,+3.220000E+00
+2.067000E-06,+9.200000E-01,+3.220000E+00
+2.068000E-06,+8.799999E-01,+3.220000E+00
+2.069000E-06,+8.400000E-01,+3.220000E+00
+2.070000E-06,+8.000000E-01,+3.220000E+00
+2.071000E-06,+8.000000E-01,+3.220000E+00
+2.072000E-06,+7.600000E-01,+3.220000E+00
+2.073000E-06,+7.200000E-01,+3.220000E+00
+2.074000E-06,+6.800000E-01,+3.180000E+00
+2.075000E-06,+6.800000E-01,+3.180000E+00
+2.076000E-06,+6.400000E-01,+3.180000E+00
+2.077000E-06,+6.000000E-01,+3.180000E+00
+2.078000E-06,+5.600000E-01,+3.180000E+00
+2.079000E-06,+5.600000E-01,+3.220000E+00
+2.080000E-06,+5.200000E-01,+3.180000E+00
+2.081000E-06,+5.200000E-01,+3.180000E+00
+2.082000E-06,+4.800000E-01,+3.180000E+00
+2.083000E-06,+4.400000E-01,+3.180000E+00
+2.084000E-06,+4.400000E-01,+3.180000E+00
+2.085000E-06,+4.000000E-01,+3.220000E+00
+2.086000E-06,+4.000000E-01,+3.180000E+00
+2.087000E-06,+4.000000E-01,+3.180000E+00
+2.088000E-06,+3.600000E-01,+3.180000E+00
+2.089000E-06,+3.600000E-01,+3.180000E+00
+2.090000E-06,+3.600000E-01,+3.180000E+00
+2.091000E-06,+3.200000E-01,+3.180000E+00
+2.092000E-06,+3.200000E-01,+3.180000E+00
+2.093000E-06,+3.200000E-01,+3.220000E+00
+2.094000E-06,+3.200000E-01,+3.220000E+00
+2.095000E-06,+2.800000E-01,+3.220000E+00
+2.096000E-06,+2.800000E-01,+3.220000E+00
+2.097000E-06,+2.800000E-01,+3.220000E+00
+2.098000E-06,+2.800000E-01,+3.220000E+00
+2.099000E-06,+2.400000E-01,+3.220000E+00
+2.100000E-06,+2.400000E-01,+3.220000E+00
+2.101000E-06,+2.400000E-01,+3.220000E+00
+2.102000E-06,+2.000000E-01,+3.220000E+00
+2.103000E-06,+2.000000E-01,+3.260000E+00
+2.104000E-06,+2.000000E-01,+3.260000E+00
+2.105000E-06,+2.000000E-01,+3.220000E+00
+2.106000E-06,+2.000000E-01,+3.180000E+00
+2.107000E-06,+1.600000E-01,+3.180000E+00
+2.108000E-06,+1.600000E-01,+3.180000E+00
+2.109000E-06,+1.600000E-01,+3.220000E+00
+2.110000E-06,+1.600000E-01,+3.180000E+00
+2.111000E-06,+1.200000E-01,+3.180000E+00
+2.112000E-06,+1.200000E-01,+3.180000E+00
+2.113000E-06,+1.200000E-01,+3.180000E+00
+2.114000E-06,+1.200000E-01,+3.180000E+00
+2.115000E-06,+1.200000E-01,+3.180000E+00
+2.116000E-06,+8.000000E-02,+3.180000E+00
+2.117000E-06,+8.000000E-02,+3.180000E+00
+2.118000E-06,+3.999999E-02,+3.140000E+00
+2.119000E-06,+3.999999E-02,+3.140000E+00
+2.120000E-06,-1.490116E-08,+3.140000E+00
+2.121000E-06,-1.490116E-08,+3.140000E+00
+2.122000E-06,-1.490116E-08,+3.140000E+00
+2.123000E-06,-1.490116E-08,+3.140000E+00
+2.124000E-06,-1.490116E-08,+3.180000E+00
+2.125000E-06,-1.490116E-08,+3.180000E+00
+2.126000E-06,-1.490116E-08,+3.180000E+00
+2.127000E-06,-1.490116E-08,+3.180000E+00
+2.128000E-06,+3.999999E-02,+3.220000E+00
+2.129000E-06,+3.999999E-02,+3.180000E+00
+2.130000E-06,+3.999999E-02,+3.180000E+00
+2.131000E-06,-1.490116E-08,+3.220000E+00
+2.132000E-06,-1.490116E-08,+3.220000E+00
+2.133000E-06,-1.490116E-08,+3.220000E+00
+2.134000E-06,-1.490116E-08,+3.220000E+00
+2.135000E-06,-4.000001E-02,+3.220000E+00
+2.136000E-06,-4.000001E-02,+3.220000E+00
+2.137000E-06,-4.000001E-02,+3.180000E+00
+2.138000E-06,-4.000001E-02,+3.180000E+00
+2.139000E-06,-4.000001E-02,+3.180000E+00
+2.140000E-06,-4.000001E-02,+3.180000E+00
+2.141000E-06,-4.000001E-02,+3.180000E+00
+2.142000E-06,-4.000001E-02,+3.220000E+00
+2.143000E-06,-4.000001E-02,+3.260000E+00
+2.144000E-06,-4.000001E-02,+3.220000E+00
+2.145000E-06,-4.000001E-02,+3.220000E+00
+2.146000E-06,-4.000001E-02,+3.220000E+00
+2.147000E-06,-4.000001E-02,+3.220000E+00
+2.148000E-06,-1.490116E-08,+3.220000E+00
+2.149000E-06,-1.490116E-08,+3.220000E+00
+2.150000E-06,-1.490116E-08,+3.220000E+00
+2.151000E-06,-4.000001E-02,+3.220000E+00
+2.152000E-06,-4.000001E-02,+3.220000E+00
+2.153000E-06,-4.000001E-02,+3.220000E+00
+2.154000E-06,-4.000001E-02,+3.220000E+00
+2.155000E-06,-4.000001E-02,+3.220000E+00
+2.156000E-06,-4.000001E-02,+3.220000E+00
+2.157000E-06,-4.000001E-02,+3.220000E+00
+2.158000E-06,-4.000001E-02,+3.220000E+00
+2.159000E-06,-4.000001E-02,+3.220000E+00
+2.160000E-06,-4.000001E-02,+3.220000E+00
+2.161000E-06,-4.000001E-02,+3.220000E+00
+2.162000E-06,-4.000001E-02,+3.220000E+00
+2.163000E-06,-4.000001E-02,+3.220000E+00
+2.164000E-06,-4.000001E-02,+3.220000E+00
+2.165000E-06,-4.000001E-02,+3.220000E+00
+2.166000E-06,-4.000001E-02,+3.220000E+00
+2.167000E-06,-1.490116E-08,+3.220000E+00
+2.168000E-06,-1.490116E-08,+3.220000E+00
+2.169000E-06,-1.490116E-08,+3.220000E+00
+2.170000E-06,-1.490116E-08,+3.220000E+00
+2.171000E-06,-1.490116E-08,+3.220000E+00
+2.172000E-06,-1.490116E-08,+3.220000E+00
+2.173000E-06,-1.490116E-08,+3.220000E+00
+2.174000E-06,-1.490116E-08,+3.220000E+00
+2.175000E-06,-1.490116E-08,+3.220000E+00
+2.176000E-06,-1.490116E-08,+3.260000E+00
+2.177000E-06,-1.490116E-08,+3.220000E+00
+2.178000E-06,-1.490116E-08,+3.220000E+00
+2.179000E-06,-1.490116E-08,+3.260000E+00
+2.180000E-06,-4.000001E-02,+3.260000E+00
+2.181000E-06,-4.000001E-02,+3.260000E+00
+2.182000E-06,-1.490116E-08,+3.220000E+00
+2.183000E-06,-4.000001E-02,+3.220000E+00
+2.184000E-06,-4.000001E-02,+3.260000E+00
+2.185000E-06,-1.490116E-08,+3.220000E+00
+2.186000E-06,+8.000000E-02,+3.220000E+00
+2.187000E-06,+2.000000E-01,+3.220000E+00
+2.188000E-06,+2.800000E-01,+3.260000E+00
+2.189000E-06,+3.600000E-01,+3.300000E+00
+2.190000E-06,+4.000000E-01,+3.300000E+00
+2.191000E-06,+4.000000E-01,+3.340000E+00
+2.192000E-06,+4.000000E-01,+3.300000E+00
+2.193000E-06,+4.000000E-01,+3.300000E+00
+2.194000E-06,+4.000000E-01,+3.260000E+00
+2.195000E-06,+4.000000E-01,+3.220000E+00
+2.196000E-06,+4.800000E-01,+3.220000E+00
+2.197000E-06,+5.200000E-01,+3.220000E+00
+2.198000E-06,+6.000000E-01,+3.220000E+00
+2.199000E-06,+6.800000E-01,+3.260000E+00
+2.200000E-06,+7.600000E-01,+3.220000E+00
+2.201000E-06,+8.400000E-01,+3.220000E+00
+2.202000E-06,+9.200000E-01,+3.260000E+00
+2.203000E-06,+9.999999E-01,+3.260000E+00
+2.204000E-06,+1.040000E+00,+3.260000E+00
+2.205000E-06,+1.120000E+00,+3.300000E+00
+2.206000E-06,+1.160000E+00,+3.260000E+00
+2.207000E-06,+1.200000E+00,+3.260000E+00
+2.208000E-06,+1.280000E+00,+3.300000E+00
+2.209000E-06,+1.360000E+00,+3.260000E+00
+2.210000E-06,+1.400000E+00,+3.260000E+00
+2.211000E-06,+1.480000E+00,+3.260000E+00
+2.212000E-06,+1.520000E+00,+3.260000E+00
+2.213000E-06,+1.640000E+00,+3.260000E+00
+2.214000E-06,+1.720000E+00,+3.260000E+00
+2.215000E-06,+1.800000E+00,+3.300000E+00
+2.216000E-06,+1.840000E+00,+3.260000E+00
+2.217000E-06,+1.920000E+00,+3.260000E+00
+2.218000E-06,+2.000000E+00,+3.260000E+00
+2.219000E-06,+2.040000E+00,+3.260000E+00
+2.220000E-06,+2.120000E+00,+3.260000E+00
+2.221000E-06,+2.160000E+00,+3.340000E+00
+2.222000E-06,+2.240000E+00,+3.300000E+00
+2.223000E-06,+2.320000E+00,+3.300000E+00
+2.224000E-06,+2.360000E+00,+3.340000E+00
+2.225000E-06,+2.400000E+00,+3.300000E+00
+2.226000E-06,+2.480000E+00,+3.300000E+00
+2.227000E-06,+2.480000E+00,+3.300000E+00
+2.228000E-06,+2.560000E+00,+3.300000E+00
+2.229000E-06,+2.560000E+00,+3.300000E+00
+2.230000E-06,+2.600000E+00,+3.300000E+00
+2.231000E-06,+2.640000E+00,+3.300000E+00
+2.232000E-06,+2.640000E+00,+3.340000E+00
+2.233000E-06,+2.720000E+00,+3.340000E+00
+2.234000E-06,+2.720000E+00,+3.340000E+00
+2.235000E-06,+2.760000E+00,+3.340000E+00
+2.236000E-06,+2.800000E+00,+3.340000E+00
+2.237000E-06,+2.840000E+00,+3.340000E+00
+2.238000E-06,+2.800000E+00,+3.340000E+00
+2.239000E-06,+2.840000E+00,+3.340000E+00
+2.240000E-06,+2.880000E+00,+3.340000E+00
+2.241000E-06,+2.920000E+00,+3.340000E+00
+2.242000E-06,+2.880000E+00,+3.340000E+00
+2.243000E-06,+2.920000E+00,+3.340000E+00
+2.244000E-06,+2.960000E+00,+3.340000E+00
+2.245000E-06,+2.920000E+00,+3.340000E+00
+2.246000E-06,+2.960000E+00,+3.340000E+00
+2.247000E-06,+3.000000E+00,+3.340000E+00
+2.248000E-06,+2.960000E+00,+3.340000E+00
+2.249000E-06,+3.000000E+00,+3.340000E+00
+2.250000E-06,+3.000000E+00,+3.300000E+00
+2.251000E-06,+3.000000E+00,+3.300000E+00
+2.252000E-06,+3.040000E+00,+3.300000E+00
+2.253000E-06,+3.000000E+00,+3.300000E+00
+2.254000E-06,+3.000000E+00,+3.300000E+00
+2.255000E-06,+3.040000E+00,+3.300000E+00
+2.256000E-06,+3.040000E+00,+3.300000E+00
+2.257000E-06,+3.040000E+00,+3.300000E+00
+2.258000E-06,+3.000000E+00,+3.300000E+00
+2.259000E-06,+3.040000E+00,+3.300000E+00
+2.260000E-06,+3.080000E+00,+3.300000E+00
+2.261000E-06,+3.040000E+00,+3.300000E+00
+2.262000E-06,+3.080000E+00,+3.260000E+00
+2.263000E-06,+3.120000E+00,+3.260000E+00
+2.264000E-06,+3.120000E+00,+3.220000E+00
+2.265000E-06,+3.160000E+00,+3.180000E+00
+2.266000E-06,+3.120000E+00,+3.140000E+00
+2.267000E-06,+3.120000E+00,+3.060000E+00
+2.268000E-06,+3.120000E+00,+3.020000E+00
+2.269000E-06,+3.120000E+00,+2.980000E+00
+2.270000E-06,+3.160000E+00,+2.940000E+00
+2.271000E-06,+3.160000E+00,+2.900000E+00
+2.272000E-06,+3.160000E+00,+2.860000E+00
+2.273000E-06,+3.160000E+00,+2.820000E+00
+2.274000E-06,+3.160000E+00,+2.740000E+00
+2.275000E-06,+3.160000E+00,+2.700000E+00
+2.276000E-06,+3.200000E+00,+2.620000E+00
+2.277000E-06,+3.160000E+00,+2.620000E+00
+2.278000E-06,+3.160000E+00,+2.500000E+00
+2.279000E-06,+3.200000E+00,+2.420000E+00
+2.280000E-06,+3.200000E+00,+2.380000E+00
+2.281000E-06,+3.200000E+00,+2.300000E+00
+2.282000E-06,+3.200000E+00,+2.220000E+00
+2.283000E-06,+3.200000E+00,+2.180000E+00
+2.284000E-06,+3.240000E+00,+2.140000E+00
+2.285000E-06,+3.240000E+00,+2.060000E+00
+2.286000E-06,+3.240000E+00,+2.020000E+00
+2.287000E-06,+3.240000E+00,+2.020000E+00
+2.288000E-06,+3.280000E+00,+1.940000E+00
+2.289000E-06,+3.280000E+00,+1.900000E+00
+2.290000E-06,+3.280000E+00,+1.860000E+00
+2.291000E-06,+3.280000E+00,+1.820000E+00
+2.292000E-06,+3.280000E+00,+1.780000E+00
+2.293000E-06,+3.280000E+00,+1.740000E+00
+2.294000E-06,+3.240000E+00,+1.700000E+00
+2.295000E-06,+3.280000E+00,+1.700000E+00
+2.296000E-06,+3.240000E+00,+1.620000E+00
+2.297000E-06,+3.280000E+00,+1.580000E+00
+2.298000E-06,+3.280000E+00,+1.540000E+00
+2.299000E-06,+3.240000E+00,+1.500000E+00
+2.300000E-06,+3.200000E+00,+1.460000E+00
+2.301000E-06,+3.240000E+00,+1.420000E+00
+2.302000E-06,+3.200000E+00,+1.420000E+00
+2.303000E-06,+3.160000E+00,+1.340000E+00
+2.304000E-06,+3.160000E+00,+1.340000E+00
+2.305000E-06,+3.160000E+00,+1.300000E+00
+2.306000E-06,+3.160000E+00,+1.260000E+00
+2.307000E-06,+3.160000E+00,+1.220000E+00
+2.308000E-06,+3.160000E+00,+1.180000E+00
+2.309000E-06,+3.120000E+00,+1.180000E+00
+2.310000E-06,+3.120000E+00,+1.100000E+00
+2.311000E-06,+3.160000E+00,+1.100000E+00
+2.312000E-06,+3.120000E+00,+1.140000E+00
+2.313000E-06,+3.160000E+00,+1.060000E+00
+2.314000E-06,+3.160000E+00,+1.020000E+00
+2.315000E-06,+3.120000E+00,+1.020000E+00
+2.316000E-06,+3.200000E+00,+9.800000E-01
+2.317000E-06,+3.200000E+00,+9.800000E-01
+2.318000E-06,+3.160000E+00,+9.400001E-01
+2.319000E-06,+3.200000E+00,+9.000001E-01
+2.320000E-06,+3.160000E+00,+9.000001E-01
+2.321000E-06,+3.200000E+00,+8.600001E-01
+2.322000E-06,+3.160000E+00,+8.600001E-01
+2.323000E-06,+3.200000E+00,+8.200002E-01
+2.324000E-06,+3.240000E+00,+8.200002E-01
+2.325000E-06,+3.200000E+00,+7.800000E-01
+2.326000E-06,+3.160000E+00,+7.400000E-01
+2.327000E-06,+3.200000E+00,+7.400000E-01
+2.328000E-06,+3.200000E+00,+7.400000E-01
+2.329000E-06,+3.240000E+00,+7.000000E-01
+2.330000E-06,+3.240000E+00,+7.000000E-01
+2.331000E-06,+3.200000E+00,+6.600001E-01
+2.332000E-06,+3.240000E+00,+6.600001E-01
+2.333000E-06,+3.200000E+00,+6.600001E-01
+2.334000E-06,+3.240000E+00,+6.200001E-01
+2.335000E-06,+3.240000E+00,+6.200001E-01
+2.336000E-06,+3.240000E+00,+6.200001E-01
+2.337000E-06,+3.280000E+00,+6.200001E-01
+2.338000E-06,+3.240000E+00,+5.800002E-01
+2.339000E-06,+3.240000E+00,+5.800002E-01
+2.340000E-06,+3.240000E+00,+5.800002E-01
+2.341000E-06,+3.240000E+00,+5.800002E-01
+2.342000E-06,+3.200000E+00,+5.400000E-01
+2.343000E-06,+3.240000E+00,+5.400000E-01
+2.344000E-06,+3.240000E+00,+5.400000E-01
+2.345000E-06,+3.280000E+00,+5.400000E-01
+2.346000E-06,+3.240000E+00,+5.000000E-01
+2.347000E-06,+3.240000E+00,+5.000000E-01
+2.348000E-06,+3.200000E+00,+5.000000E-01
+2.349000E-06,+3.200000E+00,+4.600000E-01
+2.350000E-06,+3.120000E+00,+4.600000E-01
+2.351000E-06,+3.080000E+00,+4.200001E-01
+2.352000E-06,+2.960000E+00,+4.600000E-01
+2.353000E-06,+2.960000E+00,+3.800001E-01
+2.354000E-06,+2.960000E+00,+3.400002E-01
+2.355000E-06,+2.920000E+00,+3.000002E-01
+2.356000E-06,+2.960000E+00,+3.000002E-01
+2.357000E-06,+2.960000E+00,+3.400002E-01
+2.358000E-06,+2.960000E+00,+3.000002E-01
+2.359000E-06,+2.880000E+00,+3.400002E-01
+2.360000E-06,+2.840000E+00,+3.400002E-01
+2.361000E-06,+2.800000E+00,+3.400002E-01
+2.362000E-06,+2.760000E+00,+3.400002E-01
+2.363000E-06,+2.680000E+00,+3.000002E-01
+2.364000E-06,+2.600000E+00,+3.000002E-01
+2.365000E-06,+2.520000E+00,+2.600000E-01
+2.366000E-06,+2.440000E+00,+2.600000E-01
+2.367000E-06,+2.400000E+00,+2.600000E-01
+2.368000E-06,+2.320000E+00,+2.600000E-01
+2.369000E-06,+2.320000E+00,+2.600000E-01
+2.370000E-06,+2.280000E+00,+2.200000E-01
+2.371000E-06,+2.160000E+00,+2.600000E-01
+2.372000E-06,+2.160000E+00,+2.200000E-01
+2.373000E-06,+2.080000E+00,+2.200000E-01
+2.374000E-06,+2.040000E+00,+2.200000E-01
+2.375000E-06,+1.920000E+00,+2.200000E-01
+2.376000E-06,+1.920000E+00,+2.200000E-01
+2.377000E-06,+1.840000E+00,+2.200000E-01
+2.378000E-06,+1.760000E+00,+1.800001E-01
+2.379000E-06,+1.720000E+00,+1.800001E-01
+2.380000E-06,+1.640000E+00,+1.800001E-01
+2.381000E-06,+1.600000E+00,+1.800001E-01
+2.382000E-06,+1.560000E+00,+1.400001E-01
+2.383000E-06,+1.480000E+00,+1.800001E-01
+2.384000E-06,+1.360000E+00,+1.400001E-01
+2.385000E-06,+1.360000E+00,+1.400001E-01
+2.386000E-06,+1.320000E+00,+1.400001E-01
+2.387000E-06,+1.200000E+00,+1.400001E-01
+2.388000E-06,+1.200000E+00,+1.400001E-01
+2.389000E-06,+1.160000E+00,+1.400001E-01
+2.390000E-06,+1.080000E+00,+1.400001E-01
+2.391000E-06,+1.040000E+00,+1.000001E-01
+2.392000E-06,+9.999999E-01,+1.400001E-01
+2.393000E-06,+9.600000E-01,+1.400001E-01
+2.394000E-06,+9.200000E-01,+1.000001E-01
+2.395000E-06,+8.799999E-01,+1.000001E-01
+2.396000E-06,+8.400000E-01,+1.000001E-01
+2.397000E-06,+8.000000E-01,+1.000001E-01
+2.398000E-06,+7.600000E-01,+1.000001E-01
+2.399000E-06,+6.800000E-01,+1.400001E-01
+2.400000E-06,+6.800000E-01,+1.000001E-01
+2.401000E-06,+6.800000E-01,+1.000001E-01
+2.402000E-06,+6.400000E-01,+1.000001E-01
+2.403000E-06,+6.000000E-01,+1.000001E-01
+2.404000E-06,+5.600000E-01,+1.000001E-01
+2.405000E-06,+5.200000E-01,+1.400001E-01
+2.406000E-06,+5.200000E-01,+6.000018E-02
+2.407000E-06,+4.800000E-01,+1.000001E-01
+2.408000E-06,+4.800000E-01,+1.000001E-01
+2.409000E-06,+4.400000E-01,+6.000018E-02
+2.410000E-06,+4.400000E-01,+6.000018E-02
+2.411000E-06,+4.000000E-01,+6.000018E-02
+2.412000E-06,+4.000000E-01,+6.000018E-02
+2.413000E-06,+3.600000E-01,+6.000018E-02
+2.414000E-06,+3.600000E-01,+6.000018E-02
+2.415000E-06,+3.200000E-01,+6.000018E-02
+2.416000E-06,+3.200000E-01,+1.000001E-01
+2.417000E-06,+3.200000E-01,+6.000018E-02
+2.418000E-06,+2.800000E-01,+6.000018E-02
+2.419000E-06,+2.800000E-01,+6.000018E-02
+2.420000E-06,+2.800000E-01,+1.000001E-01
+2.421000E-06,+2.800000E-01,+1.000001E-01
+2.422000E-06,+2.800000E-01,+6.000018E-02
+2.423000E-06,+2.400000E-01,+1.000001E-01
+2.424000E-06,+2.400000E-01,+1.000001E-01
+2.425000E-06,+2.400000E-01,+1.000001E-01
+2.426000E-06,+2.000000E-01,+1.000001E-01
+2.427000E-06,+2.000000E-01,+1.000001E-01
+2.428000E-06,+2.000000E-01,+1.000001E-01
+2.429000E-06,+2.000000E-01,+1.000001E-01
+2.430000E-06,+2.000000E-01,+6.000018E-02
+2.431000E-06,+2.000000E-01,+1.000001E-01
+2.432000E-06,+1.600000E-01,+1.000001E-01
+2.433000E-06,+1.600000E-01,+1.000001E-01
+2.434000E-06,+1.600000E-01,+1.000001E-01
+2.435000E-06,+1.600000E-01,+1.000001E-01
+2.436000E-06,+1.600000E-01,+1.000001E-01
+2.437000E-06,+1.600000E-01,+1.000001E-01
+2.438000E-06,+1.200000E-01,+1.000001E-01
+2.439000E-06,+1.200000E-01,+6.000018E-02
+2.440000E-06,+1.200000E-01,+1.000001E-01
+2.441000E-06,+1.200000E-01,+1.000001E-01
+2.442000E-06,+1.200000E-01,+1.000001E-01
+2.443000E-06,+1.200000E-01,+6.000018E-02
+2.444000E-06,+8.000000E-02,+6.000018E-02
+2.445000E-06,+1.200000E-01,+6.000018E-02
+2.446000E-06,+1.200000E-01,+6.000018E-02
+2.447000E-06,+1.200000E-01,+1.000001E-01
+2.448000E-06,+1.200000E-01,+1.000001E-01
+2.449000E-06,+1.200000E-01,+1.000001E-01
+2.450000E-06,+1.200000E-01,+6.000018E-02
+2.451000E-06,+8.000000E-02,+6.000018E-02
+2.452000E-06,+8.000000E-02,+6.000018E-02
+2.453000E-06,+8.000000E-02,+1.000001E-01
+2.454000E-06,+8.000000E-02,+1.000001E-01
+2.455000E-06,+3.999999E-02,+6.000018E-02
+2.456000E-06,+3.999999E-02,+1.000001E-01
+2.457000E-06,+3.999999E-02,+6.000018E-02
+2.458000E-06,+3.999999E-02,+6.000018E-02
+2.459000E-06,+3.999999E-02,+6.000018E-02
+2.460000E-06,+3.999999E-02,+6.000018E-02
+2.461000E-06,+3.999999E-02,+6.000018E-02
+2.462000E-06,+3.999999E-02,+6.000018E-02
+2.463000E-06,+3.999999E-02,+1.000001E-01
+2.464000E-06,+3.999999E-02,+6.000018E-02
+2.465000E-06,+3.999999E-02,+6.000018E-02
+2.466000E-06,+3.999999E-02,+6.000018E-02
+2.467000E-06,+3.999999E-02,+6.000018E-02
+2.468000E-06,+3.999999E-02,+6.000018E-02
+2.469000E-06,+3.999999E-02,+1.000001E-01
+2.470000E-06,+8.000000E-02,+6.000018E-02
+2.471000E-06,+8.000000E-02,+1.000001E-01
+2.472000E-06,+8.000000E-02,+6.000018E-02
+2.473000E-06,+8.000000E-02,+6.000018E-02
+2.474000E-06,+8.000000E-02,+6.000018E-02
+2.475000E-06,+8.000000E-02,+6.000018E-02
+2.476000E-06,+8.000000E-02,+6.000018E-02
+2.477000E-06,+8.000000E-02,+6.000018E-02
+2.478000E-06,+8.000000E-02,+1.999998E-02
+2.479000E-06,+8.000000E-02,+1.000001E-01
+2.480000E-06,+8.000000E-02,+6.000018E-02
